old_spec	old_req_name	scen_idx	scen_hash	scen_title	routing	verified_by
modern-css-platform	Scroll-driven Animations for scroll-linked effects	1	6300907d	Graceful degradation for unsupported browsers	FOLLOW_PARENT	
my-artists	Hype Change Persisted for Guest Users	0	e54b22a1	Guest user changes hype during onboarding	FOLLOW_PARENT	
my-artists	Hype Change Persisted for Guest Users	1	94ca6c2e	Repeated hype change applies every time	FOLLOW_PARENT	
my-artists	Hype Change Persisted for Guest Users	2	ab2555e8	Guest user changes hype after onboarding completion	FOLLOW_PARENT	
my-artists	View Toggle (List / Grid)	0	9c8857b0	Toggling view mode	FOLLOW_PARENT	
my-artists	Grid (Festival) View	0	6f19303e	Away tiles are larger	FOLLOW_PARENT	
my-artists	Grid (Festival) View	1	2f72f94c	Non-Away tiles are standard size	FOLLOW_PARENT	
my-artists	Grid (Festival) View	2	14b42ffd	Long-press opens context menu	FOLLOW_PARENT	
my-artists	My Artists page help content documents all available gestures	0	461bb1fb	Help text visible to touch device users	FOLLOW_PARENT	
my-artists	My Artists page help content documents all available gestures	1	3b98eb83	Help text available in all supported locales	FOLLOW_PARENT	
my-artists	Default hype tier for new follows is Nearby	0	eeb032dc	Guest follows an artist from Discovery	FOLLOW_PARENT	
my-artists	Default hype tier for new follows is Nearby	1	7d7c57e6	Authenticated user follows an artist	FOLLOW_PARENT	
my-artists	Default hype tier for new follows is Nearby	2	a155bb56	Guest-data merge respects new default	FOLLOW_PARENT	
my-artists	Default hype tier for new follows is Nearby	3	6eb5cca0	"Explicit guest ""Nearby"" choice indistinguishable from passive default acceptance (known limitation)"	FOLLOW_PARENT	
my-artists	Default hype tier for new follows is Nearby	4	5017b197	Existing stored records are not migrated	FOLLOW_PARENT	
my-artists	My Artists hype column headers render invariant English	0	246535f4	Column header label rendering	FOLLOW_PARENT	
my-artists	My Artists hype column headers render invariant English	1	43473db1	Tier label per column	FOLLOW_PARENT	
nearby-proximity	Proximity Classification Model	0	4e14affa	HOME classification by admin_area match	FOLLOW_PARENT	
nearby-proximity	Proximity Classification Model	1	06867d8e	NEARBY classification by Haversine distance	FOLLOW_PARENT	
nearby-proximity	Proximity Classification Model	2	11a9576c	AWAY classification for distant venues	FOLLOW_PARENT	
nearby-proximity	Proximity Classification Model	3	7d5d4963	AWAY classification for venues without coordinates	FOLLOW_PARENT	
nearby-proximity	Proximity Classification Model	4	f87105b6	AWAY classification when user has no home	FOLLOW_PARENT	
nearby-proximity	Home Area Centroid Lookup	0	238c13be	Centroid resolved at home write time	FOLLOW_PARENT	
nearby-proximity	Home Area Centroid Lookup	1	fc8fa2e7	Japanese prefecture centroid resolution	FOLLOW_PARENT	
nearby-proximity	Home Area Centroid Lookup	2	e6b30af5	Unsupported country code centroid	FOLLOW_PARENT	
nearby-proximity	Home Area Centroid Lookup	3	8ec4fc51	Existing rows backfilled	FOLLOW_PARENT	
nearby-proximity	Centroid Resolution Unit Coverage	0	96da5564	Japanese prefecture centroid lookup	FOLLOW_PARENT	
nearby-proximity	Centroid Resolution Unit Coverage	1	4d1cefd5	Unsupported region code	FOLLOW_PARENT	
non-blocking-menu-navigation	Menu-tab navigation attaches the view before data resolves	0	c910ddfe	Tapping a menu tab swaps the view immediately	FOLLOW_PARENT	
non-blocking-menu-navigation	Menu-tab navigation attaches the view before data resolves	1	af2ee744	Data fetch is kicked off non-blocking from loading()	FOLLOW_PARENT	
non-blocking-menu-navigation	In-flight state is shown via the route's existing UI	0	709d69d1	Spinner shown immediately after attach	FOLLOW_PARENT	
non-blocking-menu-navigation	In-flight state is shown via the route's existing UI	1	d76cb897	Fetch failure shows an error/empty state, not a frozen screen	FOLLOW_PARENT	
non-blocking-menu-navigation	Synchronous prelude remains in loading()	0	e2912c7c	Prelude state is set before first paint	FOLLOW_PARENT	
non-blocking-menu-navigation	Synchronous prelude remains in loading()	1	58430076	Re-entrant load aborts the prior request first	FOLLOW_PARENT	
non-blocking-menu-navigation	Navigating away cancels the in-flight fetch	0	5ad2657f	Leaving the tab aborts the request	FOLLOW_PARENT	
non-blocking-menu-navigation	Data-ready side effects gate on observed data arrival	0	2493d193	Celebration fires only once the timetable is real	FOLLOW_PARENT	
non-blocking-menu-navigation	Data-ready side effects gate on observed data arrival	1	200df6de	Completion latch waits for engagement data	FOLLOW_PARENT	
non-blocking-menu-navigation	Late-arriving data renders regardless of attach order	0	125db106	Data resolves before the view attaches	FOLLOW_PARENT	
non-blocking-menu-navigation	Late-arriving data renders regardless of attach order	1	b6148495	Data resolves after the view attaches	FOLLOW_PARENT	
notification-lifecycle	Notifications are persisted as identified entities	0	5dd7d64e	A notification is recorded when produced	FOLLOW_PARENT	
notification-lifecycle	Per-notification delivery outcome is recorded	0	b09e15dd	Successful web-push send is recorded as delivered	FOLLOW_PARENT	
notification-lifecycle	Per-notification delivery outcome is recorded	1	bc83aacb	Failed send is recorded as failed, not dropped	FOLLOW_PARENT	
notification-lifecycle	Per-notification delivery outcome is recorded	2	aa72b0c6	Failed send is surfaced as an operational signal	FOLLOW_PARENT	
notification-lifecycle	All user-facing notifications flow through the notification service	0	6da4f7cf	New-concert and sales-reminder notifications are recorded	FOLLOW_PARENT	
notification-lifecycle	Read and dismiss state is user-controllable and idempotent	0	c1ce9d1f	Marking a notification read is idempotent and user-scoped	FOLLOW_PARENT	
notification-lifecycle	The notification identifier is propagated end-to-end	0	2ae98a41	The push payload carries the notification id	FOLLOW_PARENT	
notification-lifecycle	Delivered notifications are reported to product analytics	0	35eb4123	A delivered notification is reported once	FOLLOW_PARENT	
notification-lifecycle	Delivered notifications are reported to product analytics	1	4e07936f	A failed notification is not reported as delivered	FOLLOW_PARENT	
notification-lifecycle	Delivered notifications are reported to product analytics	2	9aeec78a	Analytics failure does not affect delivery	FOLLOW_PARENT	
notification-lifecycle	Notification opens and dismissals are reported to product analytics	0	637bcb6f	Opening a notification is reported	FOLLOW_PARENT	
notification-lifecycle	Notification opens and dismissals are reported to product analytics	1	ddd2e819	Dismissing a notification is reported	FOLLOW_PARENT	
notification-lifecycle	Notification opens and dismissals are reported to product analytics	2	d3c88835	Opted-out users are not tracked	FOLLOW_PARENT	
notification-lifecycle	Notification fan-out logs zero-recipient skips	0	6ee4df11	Event processed but no eligible recipients	FOLLOW_PARENT	
official-site-search	Resolve Official Site URL from MusicBrainz	0	ce082764	Artist has an active official homepage relation	FOLLOW_PARENT	
official-site-search	Resolve Official Site URL from MusicBrainz	1	3a1fb8d5	All official homepage relations are ended	FOLLOW_PARENT	
official-site-search	Resolve Official Site URL from MusicBrainz	2	430ccc8b	No official homepage relation exists	FOLLOW_PARENT	
official-site-search	Resolve Official Site URL from MusicBrainz	3	0ef49b69	MusicBrainz API is unavailable	FOLLOW_PARENT	
official-site-search	Async Official Site Persistence on Follow	0	48e1dec8	Official site is successfully resolved and persisted	FOLLOW_PARENT	
official-site-search	Async Official Site Persistence on Follow	1	d75719a2	Official site already exists	FOLLOW_PARENT	
official-site-search	Async Official Site Persistence on Follow	2	b63561a4	MusicBrainz returns no URL	FOLLOW_PARENT	
official-site-search	Async Official Site Persistence on Follow	3	75c26683	Resolution fails with an error	FOLLOW_PARENT	
onboarding-celebration	Two-Tier Celebration Overlay	0	4bf7b9ba	Celebration gated on timetable readiness	FOLLOW_PARENT	
onboarding-celebration	Two-Tier Celebration Overlay	1	bd0c9403	Guest light celebration on first dashboard	FOLLOW_PARENT	
onboarding-celebration	Two-Tier Celebration Overlay	2	4af97746	No light celebration for a completed guest revisiting the dashboard	FOLLOW_PARENT	
onboarding-celebration	Two-Tier Celebration Overlay	3	1b7c7ed9	Post-signup full celebration then dialog	FOLLOW_PARENT	
onboarding-celebration	Two-Tier Celebration Overlay	4	231fe2d6	Celebration does not replay	FOLLOW_PARENT	
onboarding-celebration	Two-Tier Celebration Overlay	5	45fed138	Reduced motion preference	FOLLOW_PARENT	
onboarding-celebration	Celebration Reveals the Timetable Behind the Text	0	8b61b365	Timetable colors remain visible at the screen edges	FOLLOW_PARENT	
onboarding-celebration	Celebration Reveals the Timetable Behind the Text	1	21ebbbad	Heading and sub-text stay legible over bright cards	FOLLOW_PARENT	
onboarding-celebration	Celebration Reveals the Timetable Behind the Text	2	ef63be24	Existing celebration behavior is preserved	FOLLOW_PARENT	
onboarding-guidance	Onboarding guidance rendered within unified DiscoverPage	0	5d9b3c53	Onboarding user navigates to discover	FOLLOW_PARENT	
onboarding-guidance	Onboarding guidance rendered within unified DiscoverPage	1	5ea7d5e7	Normal user navigates to discover	FOLLOW_PARENT	
onboarding-guidance	Onboarding guidance rendered within unified DiscoverPage	2	147f2eb3	CTA button removed during onboarding	FOLLOW_PARENT	
onboarding-guidance	Followed count reflects localStorage state	0	29f4ad84	Initial page load with existing guest data	FOLLOW_PARENT	
onboarding-guidance	Followed count reflects localStorage state	1	fd0764c5	Follow an artist during onboarding	FOLLOW_PARENT	
onboarding-guidance	Followed count reflects localStorage state	2	a82cbf26	Unfollow an artist	FOLLOW_PARENT	
onboarding-guidance	Orb pulse on follow	0	0af4df18	Bubble tap triggers orb pulse	FOLLOW_PARENT	
onboarding-guidance	Search and genre filter available during onboarding	0	5b0a2ec0	Onboarding user searches for an artist	FOLLOW_PARENT	
onboarding-guidance	No z-index stacking in discovery page CSS	0	7471f7fe	Overlay elements paint above canvas	FOLLOW_PARENT	
onboarding-guidance	No z-index stacking in discovery page CSS	1	e8c2995e	Popover renders in top layer	FOLLOW_PARENT	
onboarding-page-help	Persistent Help Icon in Onboarding Pages	0	69f3b4ed	Help icon is always visible	FOLLOW_PARENT	
onboarding-page-help	Persistent Help Icon in Onboarding Pages	1	3e2dafe9	No `?` trigger in the page header	FOLLOW_PARENT	
onboarding-page-help	Persistent Help Icon in Onboarding Pages	2	e666acc6	Pages without page-specific help contribute no help item	FOLLOW_PARENT	
onboarding-page-help	Auto-open on First Page Visit	0	ab7f6ddf	First visit to Discovery during onboarding	FOLLOW_PARENT	
onboarding-page-help	Auto-open on First Page Visit	1	823d56cc	First visit to My Artists during onboarding	FOLLOW_PARENT	
onboarding-page-help	Auto-open on First Page Visit	2	bd414be8	Subsequent visits do not auto-open	FOLLOW_PARENT	
onboarding-page-help	Page-specific Help Content	0	356bb315	Discovery help content	FOLLOW_PARENT	
onboarding-page-help	Page-specific Help Content	1	c8ab281c	Dashboard help content	FOLLOW_PARENT	
onboarding-page-help	Page-specific Help Content	2	816ec5b7	My Artists help content	FOLLOW_PARENT	
onboarding-page-help	Multi-section help sheet structure	0	3af9eafc	Section title structure	FOLLOW_PARENT	
onboarding-page-help	Multi-section help sheet structure	1	fb74bcfb	No sheet-level heading	FOLLOW_PARENT	
onboarding-page-help	Multi-section help sheet structure	2	15b4fd31	Multiple sub-sections render in document order	FOLLOW_PARENT	
onboarding-page-help	Hype tier table is a 3-column grid	0	98e244d3	Column alignment	FOLLOW_PARENT	
onboarding-page-help	Hype tier table is a 3-column grid	1	410f53d4	Tier content per row	FOLLOW_PARENT	
onboarding-page-help	Hype tier table is a 3-column grid	2	7846bcf5	Semantic markup	FOLLOW_PARENT	
onboarding-page-help	Help sheet visual readability	0	3b91a982	Sheet background, title font, and muted text rendering	FOLLOW_PARENT	
onboarding-page-help	Top-layer Popover Text Color Inheritance	0	cc173d9a	Bottom-sheet text is readable on dark background	FOLLOW_PARENT	
onboarding-page-help	Top-layer Popover Text Color Inheritance	1	4fcf8131	Global rule uses zero specificity	FOLLOW_PARENT	
onboarding-page-help	Help seen flags cleared on onboarding reset	0	26d79ac1	Help-seen flags cleared on fresh onboarding	FOLLOW_PARENT	
onboarding-popover-guide	Popover guide on discover page entry during onboarding	0	c98e0204	Popover appears on onboarding entry	FOLLOW_PARENT	
onboarding-popover-guide	Popover guide on discover page entry during onboarding	1	012646fa	Popover dismissed via light-dismiss	FOLLOW_PARENT	
onboarding-popover-guide	Popover guide on discover page entry during onboarding	2	ab43335c	Popover entry animation uses CSS only	FOLLOW_PARENT	
onboarding-popover-guide	Popover guide on discover page entry during onboarding	3	6814236d	Popover exit animation	FOLLOW_PARENT	
onboarding-popover-guide	Popover guide on discover page entry during onboarding	4	fb895ded	Non-onboarding user does not see popover	FOLLOW_PARENT	
onboarding-popover-guide	Popover guide on discover page entry during onboarding	5	ba4507a9	Popover shown only once per onboarding session	FOLLOW_PARENT	
onboarding-popover-guide	Popover guide on discover page entry during onboarding	6	0c69e5ba	Respects prefers-reduced-motion	FOLLOW_PARENT	
onboarding-spotlight	Spotlight Visual Layer via Box-Shadow	0	208b32a1	Spotlight renders with rounded cutout over target	FOLLOW_PARENT	
onboarding-spotlight	Spotlight Visual Layer via Box-Shadow	1	2c0b7a20	Spotlight shape adapts per step	FOLLOW_PARENT	
onboarding-spotlight	Spotlight Visual Layer via Box-Shadow	2	b24abdfa	Spotlight cutout has padding around target	FOLLOW_PARENT	
onboarding-spotlight	Coach Mark Overlay System	0	daa3365d	Spotlight renders for active coach mark	FOLLOW_PARENT	
onboarding-spotlight	Coach Mark Overlay System	1	2282e026	Nav tab tap through spotlight delegates to href	FOLLOW_PARENT	
onboarding-spotlight	Coach Mark Overlay System	2	de6c3f1c	Off-target tap light-dismisses without blocking the page	FOLLOW_PARENT	
onboarding-spotlight	Coach Mark Overlay System	3	ec96371a	Target selector is scoped to component context	FOLLOW_PARENT	
onboarding-spotlight	Spotlight Uses Popover Top Layer	0	f2fe12ba	Spotlight renders above all page content	FOLLOW_PARENT	
onboarding-spotlight	Spotlight Uses Popover Top Layer	1	783d5cdf	Popover UA styles are neutralized	FOLLOW_PARENT	
onboarding-spotlight	Route Detach Spotlight Cleanup	0	63431b8b	Route detaching cleans up spotlight	FOLLOW_PARENT	
onboarding-spotlight	Route Detach Spotlight Cleanup	1	ed935475	Navigation during active spotlight does not throw	FOLLOW_PARENT	
onboarding-spotlight	Coach Mark Target Click Delegates Navigation to Aurelia Router	0	7d42e5bc	Nav link target navigates via Aurelia Router href intercept	FOLLOW_PARENT	
